481,"hacl('10.10.10.5','10.10.10.13',tcp,'8180')","LEAF",1
482,"RULE 5 (multi-hop access)","AND",0
483,"RULE 5 (multi-hop access)","AND",0
484,"RULE 5 (multi-hop access)","AND",0
485,"hacl('10.10.10.6','10.10.10.13',tcp,'8180')","LEAF",1
486,"RULE 5 (multi-hop access)","AND",0
487,"RULE 5 (multi-hop access)","AND",0
488,"RULE 6 (direct network access)","AND",0
489,"hacl(internet,'10.10.10.13',tcp,'8180')","LEAF",1
490,"networkServiceInfo('10.10.10.13',tomcat,tcp,'8180',someUser)","LEAF",1
491,"vulExists('10.10.10.13','CVE-2009-3548',tomcat,remoteExploit,privEscalation)","LEAF",1
492,"execCode('10.10.10.14',someUser)","OR",0
493,"RULE 2 (remote exploit of a server program)","AND",0
494,"netAccess('10.10.10.14',tcp,'0')","OR",0
495,"RULE 5 (multi-hop access)","AND",0
496,"hacl('10.10.10.13','10.10.10.14',tcp,'0')","LEAF",1
497,"RULE 6 (direct network access)","AND",0
498,"hacl(internet,'10.10.10.14',tcp,'0')","LEAF",1
499,"networkServiceInfo('10.10.10.14',pam_userdb,tcp,'0',someUser)","LEAF",1
500,"vulExists('10.10.10.14','CVE-2013-7041',pam_userdb,remoteExploit,privEscalation)","LEAF",1
501,"RULE 2 (remote exploit of a server program)","AND",0
502,"vulExists('10.10.10.14','CVE-2016-6662',pam_userdb,remoteExploit,privEscalation)","LEAF",1
